city,review_count,name,neighbourhood,type,business_id,full_address,state,longitude,stars,latitude,open,categories
Mesa,61,Taiwan Food Express,[],business,Cota2ttLUjoKhFU6ukYqSA,"66 S Dobson Rd Ste 148 Mesa, AZ 85202",AZ,-111.875779,3.5,33.413158,TRUE,"[u'Taiwanese', u'Restaurants']"
Glendale,48,Which Wich Superior Sandwiches,[],business,yA9gOueRPoQ4-Y8Xdu8k3Q,"9404 W Westgate Blvd Glendale, AZ 85305",AZ,-112.2596741,4,33.53567138,TRUE,"[u'Sandwiches', u'Restaurants']"
Phoenix,5,Left Seat Restaurant & Lounge,[],business,QAqD40DAbYXBcw1oX3AJyw,"2633 E Air Ln Gate 108 Phoenix, AZ 85034",AZ,-112.026154,3.5,33.439648,FALSE,"[u'Caterers', u'American (Traditional)', u'Event Planning & Services', u'Restaurants']"
Goodyear,3,El Paso Grill & Bar-B-Que,[],business,vEMAPsmkqav9TbZUw34xdA,"1480 N Litchfield Rd Goodyear, AZ 85338",AZ,-112.3584488,1.5,33.4634252,FALSE,"[u'Barbeque', u'Restaurants']"
Scottsdale,11,Culver's,[],business,uZdGSJdWbQpLDsuV9mP79g,"8668 E Shea Blvd Scottsdale, AZ 85260",AZ,-111.8936767,3,33.58270912,TRUE,"[u'Food', u'Burgers', u'Fast Food', u'Ice Cream & Frozen Yogurt', u'Restaurants']"
Phoenix,15,Perc Up Coffee Cafe,[],business,Lfm0zMACRFYpUZR_xGMYAQ,"2325 N 7th St Phoenix, AZ 85006",AZ,-112.0649666,4,33.4741375,FALSE,"[u'Food', u'Coffee & Tea', u'Cafes', u'Restaurants']"
Phoenix,20,Steamers Genuine Seafood,[],business,OypZxwm-jS9QfUwgBmzeyw,"2576 E Camelback Rd Phoenix, AZ 85016",AZ,-112.0255251,3,33.5097281,FALSE,"[u'Seafood', u'Restaurants']"
Avondale,18,Starlight Cuisine,[],business,kIQ646tVxDv0Tyv2Tuz_kA,"10575 W Indian School Rd Ste 107 Avondale, AZ 85392",AZ,-112.286067,4.5,33.492985,FALSE,"[u'Caribbean', u'Restaurants']"
Sun City,4,Coco's Family Restaurant,[],business,IYVGbbABepLZ8j1bvrycLQ,"9801 W Bell Road Sun City, AZ 85351",AZ,-112.2704632,2.5,33.6378021,TRUE,"[u'Bakeries', u'Food', u'American (Traditional)', u'Restaurants']"
Scottsdale,19,Grapes,[],business,u8roVM7HO9Oiah2dNBHXrA,"7337 E Shea Blvd Ste 105 Scottsdale, AZ 85260",AZ,-111.92342,3.5,33.581506,FALSE,"[u'Wine Bars', u'Bars', u'Restaurants', u'Nightlife', u'Italian']"
Phoenix,153,O.H.S.O. Eatery + nanoBrewery,[],business,wNsmt1hF1uv3YvbwXZMAoQ,"4900 E Indian School Rd Phoenix, AZ 85018",AZ,-111.975898,4,33.495018,TRUE,"[u'Food', u'Breweries', u'American (New)', u'Restaurants']"
Scottsdale,61,Razz's Restaurant & Catering,[],business,7lp13T_FUmX1XjU2wen_qw,"10315 N Scottsdale Rd Scottsdale, AZ 85253",AZ,-111.9258314,4,33.5802421,TRUE,"[u'American (New)', u'French', u'Restaurants']"
Scottsdale,14,Teakwood's Tavern & Grill,[],business,PQr-HtmAbVoHYOJcESS0AQ,"8880 E Via Linda Ste 106 Scottsdale, AZ 85258",AZ,-111.889631,3,33.569524,FALSE,"[u'American (Traditional)', u'Restaurants']"
Chandler,36,Buffalo Wild Wings,[],business,TsD1cUoAas0Lv0UtT9-sdQ,"3163 W Chandler Blvd Suite V120 Chandler, AZ 85226",AZ,-111.8988633,3,33.2994442,TRUE,"[u'American (Traditional)', u'Restaurants']"
Glendale,30,Vito's Pizza,[],business,DfJRq4pqowfdTB4iTAENjQ,"4318 W Northern Ave Glendale, AZ 85301",AZ,-112.1525685,4,33.5532675,TRUE,"[u'Pizza', u'Restaurants']"
Mesa,3,Hong Kong Gourmet,[],business,YSZ-h3ZOp9WjESOGgBT-hQ,"1744 W Main St Mesa, AZ 85201",AZ,-111.869177,4.5,33.4153049,FALSE,[u'Restaurants']
Phoenix,269,NOCA,[],business,DcrM4hwDcU2G6vuh2cnaYQ,"3118 E Camelback Rd Phoenix, AZ 85016",AZ,-112.0152845,4,33.5100097,TRUE,"[u'American (New)', u'Restaurants']"
Phoenix,8,Tortas El Güero,[],business,he_b4txorHTrKjH5DnnmdQ,"4121 E Thomas Rd Phoenix, AZ 85018",AZ,-111.9923032,4,33.4801515,FALSE,"[u'Mexican', u'Restaurants']"
Chandler,85,C-Fu Gourmet Restaurant,[],business,z4KFTJQsAdxqMZA7Fx0A9A,"2051 W Warner Rd Ste 13 Chandler, AZ 85224",AZ,-111.877429,3,33.3350458,TRUE,"[u'Seafood', u'Dim Sum', u'Chinese', u'Restaurants']"
Phoenix,140,Padre's Modern Mexican Cuisine,[],business,6nseTZb6WrGWcithRThfag,"1044 E Camelback Rd Phoenix, AZ 85014",AZ,-112.0588374,4,33.5093453,FALSE,"[u'Bars', u'Latin American', u'Mexican', u'Nightlife', u'Restaurants']"
Maricopa,5,McDonald's,[],business,57RwRDqYrGrYJc2wwTgHLw,"20700 N John Wayne Pkwy Maricopa, AZ 85139",AZ,-112.0473418,2,33.066913,TRUE,"[u'Fast Food', u'Restaurants']"
Peoria,7,Filiberto's,[],business,PONDGYxI1dswoYjrzeljbA,"13972 N 83rd Ave Peoria, AZ 85381",AZ,-112.238173,3.5,33.611537,TRUE,"[u'Mexican', u'Restaurants']"
Tempe,18,The Bamboo Club,[],business,my9uotsFBYJl9L66iS5EuQ,"699 S Mill Ave Tempe, AZ 85281",AZ,-111.9392896,3,33.4235796,FALSE,"[u'Asian Fusion', u'Restaurants']"
Surprise,9,Red Embers Bar & Grill,[],business,XRdwAqzuG_SwVFFlOzLmEQ,"Uptown Alley 13525 N Litchfield Rd Surprise, AZ 85379",AZ,-112.355665,3,33.6075896,TRUE,"[u'Bars', u'American (New)', u'Nightlife', u'Restaurants']"
Peoria,63,BJ's Restaurant & Brewhouse,[],business,6v0vQm3wXzaFoEywvpbnqg,"9748 W. Northern Ave. Peoria, AZ 85345",AZ,-112.2692793,3,33.5517332,TRUE,"[u'Food', u'Pizza', u'American (New)', u'Breweries', u'Restaurants']"
Phoenix,103,North Fattoria Italiana,[],business,CSoURupWEyuyzkjMOExKPg,"North Arcadia 4925 N 40th St Phoenix, AZ 85018",AZ,-111.9953195,4,33.5087368,TRUE,"[u'Restaurants', u'Italian']"
Phoenix,8,Potbelly Sandwich Shop,[],business,i--afvRsP1TSJyQMZKgJiw,"534 W McDowell Rd Phoenix, AZ 85003",AZ,-112.0814642,3.5,33.4660407,TRUE,"[u'Sandwiches', u'Restaurants']"
Scottsdale,7,Summit Diner,[],business,wG9Aov3y0qRIicugJNAc0w,"32531 N Scottsdale Rd Ste 101 Scottsdale, AZ 85266",AZ,-111.9239194,2.5,33.78065777,TRUE,"[u'Breakfast & Brunch', u'American (New)', u'Restaurants']"
Phoenix,6,Ralph's Snack Bar,[],business,W8Gjzs5mxSU9aA77l-V9fA,"4501 W Van Buren St Phoenix, AZ 85043",AZ,-112.1560021,4,33.4513376,TRUE,"[u'Food Stands', u'Restaurants']"
Peoria,31,Heidi's Brooklyn Deli,[],business,NtmLlKfCFfM0K5j6WWKxQA,"8360 W Thunderbird Rd Peoria, AZ 85381",AZ,-112.2387233,3.5,33.610028,TRUE,"[u'Delis', u'Sandwiches', u'Restaurants']"
Phoenix,5,Jb's,[],business,_1lXRQ2Qda8HDpUQUqTYwA,"1818 W Montebello Ave Phoenix, AZ 85015",AZ,-112.0977034,2.5,33.5196796,FALSE,"[u'Breakfast & Brunch', u'Restaurants']"
Phoenix,5,Filiberto's,[],business,tIuw93p4MEsL2iFv7-0WDg,"2302 W Camelback Phoenix, AZ 85015",AZ,-112.1089713,2,33.5096533,TRUE,"[u'Mexican', u'Restaurants']"
Tempe,44,Curry Corner,[],business,x3ws2L-TlI-JPcEQjjEC9g,"1212 E Apache Blvd Tempe, AZ 85281",AZ,-111.919995,4.5,33.415194,TRUE,"[u'Indian', u'Pakistani', u'Restaurants']"
Phoenix,6,Burger King,[],business,r67TiLEb5K1nnacFCEQ0jQ,"13635 N 35th Ave Phoenix, AZ 85029",AZ,-112.1335065,1.5,33.609824,TRUE,"[u'Burgers', u'Restaurants']"
Scottsdale,53,Goldmans Deli,[],business,TpQMR-JFE5V0UPzTjjuwFQ,"6929 N Hayden Rd Ste C2 Scottsdale, AZ 85250",AZ,-111.908547,4,33.5376434,TRUE,"[u'Delis', u'Sandwiches', u'Restaurants']"
Chandler,5,McDonald's,[],business,z6V7Mb0fjHo_JT3l7dCKsA,"1900 W Warner Rd Chandler, AZ 85224",AZ,-111.875061,2.5,33.335621,TRUE,"[u'Burgers', u'Fast Food', u'Restaurants']"
Wickenburg,12,Nana's Sandwich Saloon,[],business,udVKZfBZ3IyZf_mlTy0law,"48 N Tegner St Wickenburg, AZ 85390",AZ,-112.730548,4,33.969076,TRUE,"[u'Nightlife', u'Sandwiches', u'Restaurants']"
Casa Grande,21,Tommy's Bistro,[],business,VQfqbRNkykoEo7Rj-D9M_Q,"913 E 8th St Casa Grande, AZ 85222",AZ,-111.742524,3.5,32.880056,TRUE,"[u'Restaurants', u'Italian']"
Scottsdale,57,Pars Persian Cuisine,[],business,50hOEQ2OutvIxrMjNml5bA,"11144 N Frank Lloyd Wright Blvd Scottsdale, AZ 85259",AZ,-111.8363223,4,33.58712209,TRUE,"[u'Persian/Iranian', u'Restaurants']"
Scottsdale,149,Los Sombreros Mexican Food & Cocktails,[],business,iDYzGVIF1TDWdjHNgNjCVw,"2534 N Scottsdale Rd Scottsdale, AZ 85257",AZ,-111.9265203,3.5,33.4765807,TRUE,"[u'Mexican', u'Restaurants']"
Chandler,6,Thai Dressing,[],business,9QvuimC30Cj5LI1kK_mn9g,"2950 S Alma School Rd Chandler, AZ 85248",AZ,-111.8588587,3.5,33.2624833,TRUE,"[u'Thai', u'Restaurants']"
Phoenix,11,Golden Coin,[],business,sMD2HPNh7m0hgCxHDzGTzQ,"3224 E Thomas Rd Phoenix, AZ 85018",AZ,-112.0115928,2,33.4805041,TRUE,"[u'Buffets', u'Chinese', u'Restaurants']"
Tempe,44,Oregano's Pizza Bistro,[],business,yPJFfglhMHAKciUpjTmgBg,"1475 W Elliot Rd Tempe, AZ 85284",AZ,-111.9636082,4,33.3490097,TRUE,"[u'Italian', u'Pizza', u'Restaurants']"
Tempe,8,Einstein Bros Bagels,[],business,FPD5xXo_QPmJVo5XJKPryA,"9900 S Rural Rd Tempe, AZ 85284",AZ,-111.929858,3.5,33.321492,TRUE,"[u'Food', u'Bagels', u'Delis', u'Restaurants']"
Avondale,31,Ono Hawaiian BBQ,[],business,HBzv6vjTkeM-s_UIFCg2gg,"13070 W Rancho Santa Fe Blvd Ste C - 7 Avondale, AZ 85323",AZ,-112.345359,3.5,33.430535,TRUE,"[u'Hawaiian', u'Restaurants']"
Chandler,8,Souper Salad,[],business,m_fi31gTJ1aASUZbS3QioQ,"2780 W Chandler Blvd Chandler, AZ 85224",AZ,-111.891192,3,33.306349,FALSE,"[u'Buffets', u'Restaurants']"
Tempe,10,Moe's Southwest Grill,[],business,04SKYBXRAqeYIuuVDzwKNg,"325 W Elliot Rd Tempe, AZ 85284",AZ,-111.9449183,3,33.3490842,FALSE,"[u'Tex-Mex', u'Restaurants']"
Mesa,25,Jimmy and Joe's Pizzeria,[],business,XKFGZwvsk3GVzd1CZdWpIg,"1960 W Baseline Rd Mesa, AZ 85202",AZ,-111.8773052,4,33.3787123,TRUE,"[u'Pizza', u'Restaurants']"
Tempe,196,Teharu Sushi,[],business,EC9WB-iVjd28B6R6KIZ8TA,"9845 S Priest Dr Tempe, AZ 85284",AZ,-111.9626175,3.5,33.3216034,TRUE,"[u'Sushi Bars', u'Restaurants']"
Chandler,3,Subway,[],business,m7oHviLGHLSNKygL_W5BYg,"611 N Arizona Ave Chandler, AZ 85225",AZ,-111.84107,3,33.313923,TRUE,"[u'Sandwiches', u'Restaurants']"
El Mirage,5,Lupitas,[],business,yaKR6C1ER0ox79j8r5ZaOQ,"13915 N Dysart Rd El Mirage, AZ 85335",AZ,-112.3412092,3.5,33.6105701,TRUE,"[u'Mexican', u'Restaurants']"
Phoenix,3,Royal Buffet,[],business,z5r8zD7vGPCMpKljERvKqg,"4921 E Ray Rd Phoenix, AZ 85044",AZ,-111.9780069,3,33.3197437,FALSE,"[u'Buffets', u'Chinese', u'Restaurants']"
Tempe,28,Poliberto's Taco Shop,[],business,O4GznwWobGqx01DUlijgZA,"1219 W Baseline Rd Tempe, AZ 85282",AZ,-111.9570367,4,33.3780766,TRUE,"[u'Mexican', u'Restaurants']"
Phoenix,6,Soma Express,[],business,tzGPZyGuFT3dCT1Wpn9JQA,"3961 E Camelback Rd Phoenix, AZ 85018",AZ,-111.9952353,4,33.5097283,FALSE,"[u'Food', u'Vegetarian', u'Juice Bars & Smoothies', u'Sandwiches', u'Restaurants']"
Glendale,3,Soleil,[],business,QZ0IytLrt6z5DCqiP_LJbA,"9495 W. Coyotes Blvd. Glendale, AZ 85305",AZ,-112.2634935,3,33.5324161,TRUE,"[u'Tex-Mex', u'Restaurants']"
Apache Junction,3,Los Favoritos,[],business,Wz9mfgk1XWS2aszNiTvO1w,"1879 W Apache Trl Apache Junction, AZ 85220",AZ,-111.5664275,3.5,33.4150703,TRUE,"[u'Mexican', u'Tex-Mex', u'Restaurants']"
Mesa,32,Los Picos Parrilla Restaurant,[],business,E6HzAdx2vyZVyuNoa4-Xaw,"1542 W University Dr Mesa, AZ 85201",AZ,-111.8644947,4,33.4224084,TRUE,"[u'Mexican', u'Restaurants']"
Peoria,10,Chipotle - Happy Valley,[],business,tiWLO7EGmOGO7XIE_lESiA,"9940 W Happy Valley Pkwy Peoria, AZ 85383",AZ,-112.2731482,4.5,33.7114452,TRUE,"[u'Mexican', u'Restaurants']"
Chandler,30,Gingerroot,[],business,AbS4rMXc19XJJcXVZDhy7w,"1076 W Chandler Blvd Chandler, AZ 85224",AZ,-111.8609857,3.5,33.306107,FALSE,"[u'Filipino', u'Restaurants']"
Phoenix,3,McDonald's,[],business,Snu39WyiChz0NwFWRMyUvQ,"2447 E Bell Road Phoenix, AZ 85032",AZ,-112.029015,1.5,33.639971,TRUE,"[u'Fast Food', u'Restaurants']"
Scottsdale,13,Brennan's,[],business,ZXlO9S1MG2I-L5uLSF-nPA,"13610 N Scottsdale Rd Scottsdale, AZ 85260",AZ,-111.9271921,3,33.6097989,TRUE,"[u'Mexican', u'Restaurants']"
Tempe,179,Lalibela Ethiopian Cafe,[],business,#NAME?,"849 W University Dr Tempe, AZ 85281",AZ,-111.9506847,4,33.421909,TRUE,"[u'Ethiopian', u'Restaurants']"
Chandler,9,Pirate's Fish & Chips,[],business,7EFNxJUVQtF3jS1P6qsweg,"200 S Arizona Ave Chandler, AZ 85225",AZ,-111.8419,3,33.3004279,TRUE,"[u'Seafood', u'Restaurants']"
Phoenix,38,Milagro Grill,[],business,Q2FaJ3zB6ZuGgvqUqhdc_w,"4280 E Indian School Rd Ste 101 Phoenix, AZ 85018",AZ,-111.9891177,4,33.495074,TRUE,"[u'Latin American', u'Restaurants']"
Scottsdale,37,Asian Island,[],business,#NAME?,"14870 N Northsight Blvd Ste 103 Scottsdale, AZ 85260",AZ,-111.8983054,4,33.621463,TRUE,"[u'Sushi Bars', u'Hawaiian', u'Chinese', u'Restaurants']"
Scottsdale,3,Redfish,[],business,LrgOTuILGxG1of5iYBgktA,"7401 E Frnk Llyd Wrght Blvd Scottsdale, AZ 85260",AZ,-111.920975,4,33.63646,FALSE,"[u'Seafood', u'Restaurants']"
Scottsdale,6,Hana's Cafe,[],business,ceLahgipObftAOThax6ZwQ,"10855 N Frank Lloyd Wright Blvd Scottsdale, AZ 85259",AZ,-111.8342047,3.5,33.584274,FALSE,"[u'Greek', u'Cafes', u'Restaurants']"
Phoenix,124,Stacy's Smokehouse,[],business,asebFFgabg_lfoNpGJHZlQ,"1650 E Indian School Rd Phoenix, AZ 85016",AZ,-112.0455993,3.5,33.4948853,TRUE,"[u'Barbeque', u'Restaurants']"
Phoenix,3,Happy Food,[],business,Cdnp0HbJ4wVlzffuueG45w,"6701 W Thomas Rd Phoenix, AZ 85033",AZ,-112.203776,4.5,33.47994,TRUE,"[u'Chinese', u'Restaurants']"
Mesa,3,On The Green Sports Grill,[],business,4YiayKmzqRao1UNb8Xh0Bw,"801 S Power Rd Mesa, AZ 85206",AZ,-111.68413,4.5,33.399883,TRUE,"[u'American (New)', u'Restaurants']"
Scottsdale,7,Baja Fresh Mexican Grill,[],business,kuQhOoT4viBi1hzyXQ10CA,"14858 N Frank Lloyd Wright B Scottsdale, AZ 85260",AZ,-111.875696,3.5,33.621158,TRUE,"[u'Mexican', u'Restaurants']"
Phoenix,3,Whataburger Restaurants,[],business,f59y-eSmCxYUueKTCA_6bQ,"450 W Indian School Road Phoenix, AZ 85013",AZ,-112.0799371,2.5,33.4950034,TRUE,[u'Restaurants']
Surprise,85,Saigon Kitchen,[],business,YnWb8fRudnNkXc-VjrmKGg,"14071 W Bell Rd Surprise, AZ 85374",AZ,-112.3634434,4,33.63820383,TRUE,"[u'Vietnamese', u'Asian Fusion', u'Restaurants']"
Scottsdale,4,Subway,[],business,TDvqljD6XbP6nWZBfy1OBg,"14144 N 100th St Suite 125 Scottsdale, AZ 85260",AZ,-111.8645011,3,33.6145764,TRUE,"[u'Fast Food', u'Sandwiches', u'Restaurants']"
Chandler,4,Babycakes Cafe,[],business,r6PWYVbDY4c-XqeXpu0u3w,"48 San Marcos Pl Chandler, AZ 85225",AZ,-111.8332,3,33.3181,TRUE,"[u'Sandwiches', u'Restaurants']"
Scottsdale,67,Au Petit Four,[],business,wftoNIA0Q8nX-Da47psBCA,"7217 E 4th Ave Scottsdale, AZ 85251",AZ,-111.9253728,3.5,33.4978182,TRUE,"[u'Bakeries', u'Food', u'Sandwiches', u'French', u'Restaurants']"
Phoenix,72,Wy-Knot Cafe,[],business,GbEOmf5k73r_UJWjchrHOg,"2325 N 7th St Phoenix, AZ 85006",AZ,-112.0649666,4,33.4741375,TRUE,"[u'Breakfast & Brunch', u'Cafes', u'Restaurants']"
Phoenix,4,Kyoto Bowl,[],business,QplY4p8HHJY0ncbgcpb8WQ,"2910 N 32nd Street Suite 160 Phoenix, AZ 85018",AZ,-112.0128995,1.5,33.4807241,TRUE,"[u'Japanese', u'Restaurants']"
Tempe,17,International House of Pancakes,[],business,SNpVV5viJ2aPylP6bkAx8Q,"225 E Apache Blvd Tempe, AZ 85281",AZ,-111.935878,3,33.414249,TRUE,"[u'American (Traditional)', u'Restaurants']"
Phoenix,39,Captain Bill's Subs,[],business,NFoVdVCLmJ4InK4g6GYgKQ,"10645 N 35th Ave Phoenix, AZ 85029",AZ,-112.1339119,4,33.5836899,TRUE,"[u'Sandwiches', u'Restaurants']"
Scottsdale,6,Methode Bistro,[],business,SIzUsf5x2RSkPwJS--A4Rw,"6204 N Scottsdale Rd Scottsdale, AZ 85253",AZ,-111.9258624,4.5,33.5278493,FALSE,"[u'Basque', u'Italian', u'Spanish', u'American (New)', u'Restaurants']"
Phoenix,4,Happy Food,[],business,a5ovPlhQkcA27FFu664xKA,"3 W Baseline Rd Phoenix, AZ 85041",AZ,-112.073407,3.5,33.3777494,TRUE,"[u'Chinese', u'Restaurants']"
Avondale,16,Pei Wei Asian Diner,[],business,zUGy_9UtKDfjotmWpCu_Sg,"1619 N Dysart Rd Avondale, AZ 85392",AZ,-112.340224,4,33.465665,TRUE,"[u'Asian Fusion', u'Restaurants']"
Phoenix,29,Paradise Bakery & Cafe,[],business,Y-PnvV-q4HYLIy19ubVmXQ,"2502 E Camelback Rd Phoenix, AZ 85016",AZ,-112.0272041,3,33.5102068,TRUE,"[u'Bakeries', u'Food', u'Sandwiches', u'Restaurants']"
Phoenix,67,My Big Fat Greek Restaurant,[],business,TQhP4vCMjvX527YMxPfuUA,"10625 N Tatum Blvd Phoenix, AZ 85028",AZ,-111.9770187,3,33.5834449,TRUE,"[u'Greek', u'Mediterranean', u'Restaurants']"
Chandler,9,Qdoba Mexican Grill,[],business,Vak7jP7fu6LUxQDZmSZE3g,"2855 W. Ray Road Suite 1 Chandler, AZ 85224",AZ,-111.8904425,3,33.3203241,TRUE,"[u'Mexican', u'Restaurants']"
Mesa,26,Chevys Fresh Mex,[],business,rMsTpVM2bJIoghACAtn_uA,"1335 S Alma School Rd Mesa, AZ 85210",AZ,-111.8570231,3.5,33.3897636,FALSE,"[u'Mexican', u'Restaurants']"
Phoenix,22,Jay's Gyro's,[],business,uyuiIvQ3aWZxc1-2i_dQtQ,"4750 E Broadway Road Phoenix, AZ 85040",AZ,-111.979265,3,33.407457,TRUE,"[u'Greek', u'Restaurants']"
Chandler,94,Yoli's Cafe,[],business,kfscAJnLVf6J2uEte7g-5A,"241 S Oregon St Chandler, AZ 85225",AZ,-111.842586,4,33.299873,TRUE,"[u'Burgers', u'Breakfast & Brunch', u'Restaurants']"
Fountain Hills,4,Little Caesars,[],business,YjURbuHKIAQrwQKE8jxszQ,"16605 E Palisades Blvd Ste 102 Fountain Hills, AZ 85268",AZ,-111.7204642,4,33.60849876,TRUE,"[u'Pizza', u'Restaurants']"
Phoenix,53,La Parrilla Suiza,[],business,WxpCYziMlEy8mrEa_VcB1w,"13001 N Tatum Blvd Phoenix, AZ 85032",AZ,-111.977799,3.5,33.6049318,TRUE,"[u'Mexican', u'Restaurants']"
Phoenix,58,The Original Garcia's,[],business,glalhJa7wFWPIoJLBvKGfQ,"2212 N 35th Ave Phoenix, AZ 85009",AZ,-112.1345686,4,33.4724491,TRUE,"[u'Mexican', u'Restaurants']"
Wickenburg,6,Qorris Restaurant,[],business,ZjpCTpG87cmd9agfpz-EaQ,"651 W Wickenburg Way Wickenburg, AZ 85390",AZ,-112.742297,4,33.965721,TRUE,"[u'Restaurants', u'Pizza', u'Italian']"
Phoenix,31,Jersey Mike's Subs,[],business,1_43FZHx3P5D7X-CpIR9WA,"2501 W Happy Valley Rd Phoenix, AZ 85027",AZ,-112.111808,4,33.7121,TRUE,"[u'Sandwiches', u'Restaurants']"
Phoenix,6,Sonic Drive-In,[],business,A-ZhvQa5A-XSqZB3HH6TVw,"1537 W Camelback Rd Phoenix, AZ 85015",AZ,-112.0925451,4,33.5092599,FALSE,"[u'American (Traditional)', u'Fast Food', u'Restaurants']"
Chandler,51,Zipps Sports Grill,[],business,7TMf1NuuAdvhG7IojZSKnw,"3950 W Ray Rd Chandler, AZ 85226",AZ,-111.9104666,3.5,33.3211423,TRUE,"[u'Bars', u'Restaurants', u'American (Traditional)', u'Sports Bars', u'Nightlife']"
Phoenix,4,McDonald's Restaurants,[],business,fhmKIPGVx9_O4P9zEgCHjQ,"719 E Thunderbird Road Phoenix, AZ 85022",AZ,-112.0649186,2,33.6074328,TRUE,[u'Restaurants']
Scottsdale,78,Frasher's Steak House & Lounge,[],business,fMcI0fOLmUwSvgVCmGA9Rg,"2122 N Scottsdale Rd Scottsdale, AZ 85257",AZ,-111.9263131,4,33.4716326,TRUE,"[u'Steakhouses', u'American (Traditional)', u'Restaurants']"
Phoenix,10,Sport Peppers Grill,[],business,cTyBfWfmgL3vgRetyfmtyA,"1606 E Bell Rd Ste 101 Phoenix, AZ 85022",AZ,-112.0475,2.5,33.641478,TRUE,"[u'Bars', u'Restaurants', u'American (Traditional)', u'Sports Bars', u'Nightlife']"
Tempe,4,Extreme Pita,[],business,zTh0ArlhidvA2C8RNE5wbg,"1320 W Elliot Rd Tempe, AZ 85284",AZ,-111.9593221,4,33.3491937,FALSE,"[u'Greek', u'Mediterranean', u'Restaurants']"
Chandler,3,Tropical Smoothie Cafe,[],business,oHoY4vX_wqnXHGLDhviveA,"4015 S Arizona Ave Ste 11 Chandler, AZ 85248",AZ,-111.8408778,4,33.2467202,FALSE,"[u'Food', u'Juice Bars & Smoothies', u'Restaurants', u'Cafes']"
Scottsdale,128,Fresh Mint,[],business,znmvCpcwxYk_kYCqtUFt5Q,"13802 N Scottsdale Rd Ste 161 Scottsdale, AZ 85254",AZ,-111.9271523,4,33.6119344,TRUE,"[u'Kosher', u'Vegetarian', u'Vegan', u'Restaurants']"
Phoenix,16,Great Wok,[],business,6FGwEHnoD-mM-PiXrhxOlw,"3646 E Ray Rd #12 Phoenix, AZ 85044",AZ,-112.004102,4,33.316873,TRUE,"[u'Chinese', u'Restaurants']"
Chandler,57,Guedo's Cantina Grille,[],business,T_Kcz_bkhE9T6YejqFqPxQ,"71 E Chandler Blvd Chandler, AZ 85225",AZ,-111.8404958,3.5,33.3060217,TRUE,"[u'Mexican', u'Restaurants']"
Phoenix,4,Round Table Pizza,[],business,_ISHH8x8Qe6IoVTQWegbpQ,"Phoenix Sky Harbor Airport Terminal 2 Phoenix, AZ 85034",AZ,-112.0136128,2,33.4361911,TRUE,"[u'Pizza', u'Restaurants']"
Avondale,36,TJ's Homestyle Restaurant,[],business,BNTw6sX6fDWe-pmyY1FeDA,"310 N Dysart Rd Avondale, AZ 85323",AZ,-112.3410882,4,33.4384287,TRUE,"[u'Breakfast & Brunch', u'American (Traditional)', u'Restaurants']"
Mesa,4,Coco's Family Restaurant,[],business,1DDTdvU06tng7o0vU7-rig,"1862 W Baseline Road Mesa, AZ 85202",AZ,-111.875732,2.5,33.378957,TRUE,"[u'Bakeries', u'Food', u'American (Traditional)', u'Restaurants']"
Phoenix,132,Sakana Sushi & Grill,[],business,0vzZ_Bcb02rJljeMU9XkBw,"5061 E Elliot Rd Phoenix, AZ 85044",AZ,-111.9766015,4,33.3488957,TRUE,"[u'Seafood', u'Sushi Bars', u'Japanese', u'Restaurants']"
Phoenix,13,Tandoori Times 3 Indian Bistro,[],business,W6624iddi14DsGokORyzcA,"12027 N 28th Dr Phoenix, AZ 85029",AZ,-112.1199995,4,33.5955528,TRUE,"[u'Indian', u'Restaurants']"
Goodyear,13,Costa Vida,[],business,3GpihkrWZOmu1a5k1EfA6g,"13233 W McDowell Rd Goodyear, AZ 85395",AZ,-112.343889,3.5,33.463798,TRUE,"[u'Mexican', u'Restaurants']"
Scottsdale,194,Wildfish Seafood Grille,[],business,8t80-omyflkywRfu9LPh6g,"7135 E Camelback  Rd Ste 130 Scottsdale, AZ 85250",AZ,-111.928035,4,33.50200362,TRUE,"[u'Seafood', u'American (Traditional)', u'Restaurants']"
Scottsdale,3,Olive's Pizzeria & Restaurant,[],business,JjNzg4kWtynK-brdgKh-9A,"9619 N Hayden Rd Ste 103 Scottsdale, AZ 85258",AZ,-111.9055104,3.5,33.5737667,FALSE,"[u'Restaurants', u'Pizza', u'Italian']"
Scottsdale,59,Drift Lounge,[],business,o4DsvwwD2kIbF-EM4r9G8A,"4341 N 75th St Scottsdale, AZ 85251",AZ,-111.9199715,3.5,33.4999005,FALSE,"[u'Bars', u'Hawaiian', u'Nightlife', u'Lounges', u'American (New)', u'Restaurants']"
Phoenix,39,Culver's,[],business,U605aUo9MJn5vgLfP3yYKg,"10225 N 28th Dr Phoenix, AZ 85051",AZ,-112.1215834,4,33.580542,TRUE,"[u'Food', u'Burgers', u'Ice Cream & Frozen Yogurt', u'Restaurants']"
Phoenix,4,Chipotle,[],business,XFf_SY9mZe0XGYjPetzpbQ,"2415 E Baseline Rd Phoenix, AZ 85042",AZ,-112.0292056,3.5,33.3777009,TRUE,"[u'Tex-Mex', u'Restaurants']"
Phoenix,9,Asadero Toro,[],business,gc5gNHC8VJQ8px7bJJRiQA,"1715 W McDowell Rd Phoenix, AZ 85007",AZ,-112.096342,4.5,33.465454,TRUE,"[u'Mexican', u'Restaurants']"
